day,hour_bin,lga,sky,scaled_ambulance,scaled_police
Sunday,Night,HUME,Clear,0.020351173969608827,0.019079225596508275
Sunday,Night,HUME,Not clear,0.02038991351396722,0.015292435135475416
Sunday,Night,INDIGO,Clear,0.0025438967462011034,0.0025438967462011034
Sunday,Night,KINGSTON,Clear,0.006359741865502758,0.005087793492402207
Sunday,Night,KINGSTON,Not clear,0.01019495675698361,0.01019495675698361
Sunday,Night,KNOX,Clear,0.0025438967462011034,0.0025438967462011034
Sunday,Night,KNOX,Not clear,0.01019495675698361,0.0
Sunday,Night,LATROBE,Clear,0.006359741865502758,0.006359741865502758
Sunday,Night,LODDON,Clear,0.0025438967462011034,0.0025438967462011034
Sunday,Night,MACEDON RANGES,Clear,0.003815845119301655,0.003815845119301655
Sunday,Night,MACEDON RANGES,Not clear,0.01019495675698361,0.01019495675698361
Sunday,Night,MANNINGHAM,Clear,0.006359741865502758,0.005087793492402207
Sunday,Night,MANNINGHAM,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,MANSFIELD,Clear,0.0025438967462011034,0.0012719483731005517
Sunday,Night,MARIBYRNONG,Clear,0.012719483731005517,0.012719483731005517
Sunday,Night,MARIBYRNONG,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,MAROONDAH,Clear,0.00763169023860331,0.00763169023860331
Sunday,Night,MAROONDAH,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,MELBOURNE,Clear,0.04579014143161986,0.03815845119301655
Sunday,Night,MELBOURNE,Not clear,0.02548739189245903,0.02548739189245903
Sunday,Night,MELTON,Clear,0.01526338047720662,0.012719483731005517
Sunday,Night,MELTON,Not clear,0.01019495675698361,0.01019495675698361
Sunday,Night,MILDURA,Clear,0.008903638611703861,0.008903638611703861
Sunday,Night,MITCHELL,Clear,0.00763169023860331,0.006359741865502758
Sunday,Night,MOIRA,Clear,0.0025438967462011034,0.0025438967462011034
Sunday,Night,MONASH,Clear,0.01653532885030717,0.01653532885030717
Sunday,Night,MONASH,Not clear,0.01019495675698361,0.01019495675698361
Sunday,Night,MOONEE VALLEY,Clear,0.006359741865502758,0.006359741865502758
Sunday,Night,MOONEE VALLEY,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,MORELAND,Clear,0.008903638611703861,0.008903638611703861
Sunday,Night,MORELAND,Not clear,0.015292435135475416,0.01019495675698361
Sunday,Night,MORNINGTON PENINSULA,Clear,0.01526338047720662,0.013991432104106067
Sunday,Night,MORNINGTON PENINSULA,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,MOUNT ALEXANDER,Clear,0.0025438967462011034,0.0025438967462011034
Sunday,Night,MOYNE,Clear,0.003815845119301655,0.003815845119301655
Sunday,Night,MURRINDINDI,Clear,0.003815845119301655,0.0025438967462011034
Sunday,Night,MURRINDINDI,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,NILLUMBIK,Clear,0.003815845119301655,0.003815845119301655
Sunday,Night,NILLUMBIK,Not clear,0.01019495675698361,0.01019495675698361
Sunday,Night,NORTHERN GRAMPIANS,Clear,0.0012719483731005517,0.0012719483731005517
Sunday,Night,NORTHERN GRAMPIANS,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,PORT PHILLIP,Clear,0.01526338047720662,0.01526338047720662
Sunday,Night,SHEPPARTON,Clear,0.003815845119301655,0.003815845119301655
Sunday,Night,SOUTH GIPPSLAND,Clear,0.00763169023860331,0.006359741865502758
Sunday,Night,SOUTHERN GRAMPIANS,Not clear,0.01019495675698361,0.005097478378491805
Sunday,Night,STONNINGTON,Clear,0.01526338047720662,0.013991432104106067
Sunday,Night,STONNINGTON,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,STRATHBOGIE,Clear,0.0012719483731005517,0.0012719483731005517
Sunday,Night,SURF COAST,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,SWAN HILL,Clear,0.0012719483731005517,0.0012719483731005517
Sunday,Night,WARRNAMBOOL,Clear,0.0025438967462011034,0.0025438967462011034
Sunday,Night,WELLINGTON,Clear,0.003815845119301655,0.003815845119301655
Sunday,Night,WELLINGTON,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,WEST WIMMERA,Not clear,0.005097478378491805,0.005097478378491805
Sunday,Night,WHITEHORSE,Clear,0.006359741865502758,0.006359741865502758
Sunday,Night,WHITTLESEA,Clear,0.011447535357904964,0.011447535357904964
Sunday,Night,WHITTLESEA,Not clear,0.015292435135475416,0.015292435135475416
Sunday,Night,WYNDHAM,Clear,0.008903638611703861,0.00763169023860331
Sunday,Night,YARRA,Clear,0.01653532885030717,0.01526338047720662
Sunday,Night,YARRA,Not clear,0.015292435135475416,0.005097478378491805
Sunday,Night,YARRA RANGES,Clear,0.010175586984804414,0.010175586984804414
Sunday,Night,YARRA RANGES,Not clear,0.01019495675698361,0.01019495675698361
Thursday,Afternoon,(MOUNT BULLER),Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,ALPINE,Clear,0.002027618872535766,0.0
Thursday,Afternoon,ALPINE,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,ARARAT,Clear,0.00337936478755961,0.00337936478755961
Thursday,Afternoon,BALLARAT,Clear,0.037848885620667634,0.030414283088036495
Thursday,Afternoon,BALLARAT,Not clear,0.028467768970402173,0.0170806613822413
Thursday,Afternoon,BANYULE,Clear,0.020276188725357663,0.015545078022774208
Thursday,Afternoon,BANYULE,Not clear,0.02277421517632174,0.0170806613822413
Thursday,Afternoon,BASS COAST,Clear,0.012165713235214598,0.010813967320190753
Thursday,Afternoon,BASS COAST,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,BAW BAW,Clear,0.015545078022774208,0.012165713235214598
Thursday,Afternoon,BAW BAW,Not clear,0.028467768970402173,0.02277421517632174
Thursday,Afternoon,BAYSIDE,Clear,0.01757269689530997,0.012841586192726519
Thursday,Afternoon,BAYSIDE,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,BENALLA,Clear,0.0027034918300476883,0.002027618872535766
Thursday,Afternoon,BENALLA,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,BENDIGO,Clear,0.030414283088036495,0.022303807597893428
Thursday,Afternoon,BENDIGO,Not clear,0.005693553794080435,0.0
Thursday,Afternoon,BOROONDARA,Clear,0.02635904534296496,0.01960031576784574
Thursday,Afternoon,BOROONDARA,Not clear,0.028467768970402173,0.028467768970402173
Thursday,Afternoon,BRIMBANK,Clear,0.041228250408227245,0.037848885620667634
Thursday,Afternoon,BRIMBANK,Not clear,0.0341613227644826,0.0170806613822413
Thursday,Afternoon,BULOKE,Clear,0.0013517459150238441,0.0006758729575119221
Thursday,Afternoon,CAMPASPE,Clear,0.009462221405166909,0.008786348447654985
Thursday,Afternoon,CAMPASPE,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,CARDINIA,Clear,0.023655553512917274,0.020952061682869585
Thursday,Afternoon,CARDINIA,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,CASEY,Clear,0.051366344770906076,0.04393174223827493
Thursday,Afternoon,CASEY,Not clear,0.08540330691120653,0.07401619932304565
Thursday,Afternoon,CENTRAL GOLDFIELDS,Clear,0.002027618872535766,0.0006758729575119221
Thursday,Afternoon,CENTRAL GOLDFIELDS,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,COLAC OTWAY,Clear,0.009462221405166909,0.008110475490143064
Thursday,Afternoon,COLAC OTWAY,Not clear,0.005693553794080435,0.0
Thursday,Afternoon,CORANGAMITE,Clear,0.00337936478755961,0.00337936478755961
Thursday,Afternoon,CORANGAMITE,Not clear,0.01138710758816087,0.005693553794080435
Thursday,Afternoon,DANDENONG,Clear,0.05880094730353722,0.050014598855882234
Thursday,Afternoon,DANDENONG,Not clear,0.03985487655856304,0.028467768970402173
Thursday,Afternoon,DAREBIN,Clear,0.028386664215500724,0.024331426470429195
Thursday,Afternoon,DAREBIN,Not clear,0.03985487655856304,0.0341613227644826
Thursday,Afternoon,EAST GIPPSLAND,Clear,0.014869205065262287,0.012841586192726519
Thursday,Afternoon,EAST GIPPSLAND,Not clear,0.04554843035264348,0.0341613227644826
Thursday,Afternoon,FRANKSTON,Clear,0.032441901960572256,0.02635904534296496
Thursday,Afternoon,FRANKSTON,Not clear,0.0170806613822413,0.01138710758816087
Thursday,Afternoon,GANNAWARRA,Clear,0.0013517459150238441,0.0006758729575119221
Thursday,Afternoon,GANNAWARRA,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,GEELONG,Clear,0.07029078758123988,0.055421582515977605
Thursday,Afternoon,GEELONG,Not clear,0.04554843035264348,0.02277421517632174
Thursday,Afternoon,GLEN EIRA,Clear,0.03176602900306034,0.025683172385453038
Thursday,Afternoon,GLEN EIRA,Not clear,0.02277421517632174,0.02277421517632174
Thursday,Afternoon,GLENELG,Clear,0.006082856617607299,0.004055237745071532
Thursday,Afternoon,GLENELG,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,GOLDEN PLAINS,Clear,0.004055237745071532,0.00337936478755961
Thursday,Afternoon,GOLDEN PLAINS,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,HEPBURN,Clear,0.008786348447654985,0.008110475490143064
Thursday,Afternoon,HEPBURN,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,HINDMARSH,Clear,0.0006758729575119221,0.0006758729575119221
Thursday,Afternoon,HOBSONS BAY,Clear,0.018248569852821896,0.015545078022774208
Thursday,Afternoon,HOBSONS BAY,Not clear,0.0170806613822413,0.005693553794080435
Thursday,Afternoon,HORSHAM,Clear,0.006082856617607299,0.0054069836600953766
Thursday,Afternoon,HUME,Clear,0.03649713970564379,0.034469520833108024
Thursday,Afternoon,HUME,Not clear,0.0170806613822413,0.0170806613822413
Thursday,Afternoon,INDIGO,Clear,0.004731110702583454,0.004055237745071532
Thursday,Afternoon,INDIGO,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,KINGSTON,Clear,0.037173012663155716,0.029062537173012645
Thursday,Afternoon,KINGSTON,Not clear,0.0341613227644826,0.028467768970402173
Thursday,Afternoon,KNOX,Clear,0.03514539379061994,0.028386664215500724
Thursday,Afternoon,KNOX,Not clear,0.028467768970402173,0.02277421517632174
Thursday,Afternoon,LATROBE,Clear,0.01757269689530997,0.014869205065262287
Thursday,Afternoon,LATROBE,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,LODDON,Clear,0.0027034918300476883,0.002027618872535766
Thursday,Afternoon,MACEDON RANGES,Clear,0.007434602532631143,0.0054069836600953766
Thursday,Afternoon,MACEDON RANGES,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,MANNINGHAM,Clear,0.018924442810333817,0.01689682393779805
Thursday,Afternoon,MANNINGHAM,Not clear,0.02277421517632174,0.02277421517632174
Thursday,Afternoon,MANSFIELD,Clear,0.004731110702583454,0.0027034918300476883
Thursday,Afternoon,MARIBYRNONG,Clear,0.024331426470429195,0.01960031576784574
Thursday,Afternoon,MARIBYRNONG,Not clear,0.02277421517632174,0.0170806613822413
Thursday,Afternoon,MAROONDAH,Clear,0.029062537173012645,0.025007299427941117
Thursday,Afternoon,MAROONDAH,Not clear,0.04554843035264348,0.03985487655856304
Thursday,Afternoon,MELBOURNE,Clear,0.07231840645377566,0.054745709558465694
Thursday,Afternoon,MELBOURNE,Not clear,0.051241984146723915,0.028467768970402173
Thursday,Afternoon,MELTON,Clear,0.02635904534296496,0.022303807597893428
Thursday,Afternoon,MELTON,Not clear,0.0170806613822413,0.0170806613822413
Thursday,Afternoon,MILDURA,Clear,0.016220950980286128,0.014193332107750362
Thursday,Afternoon,MILDURA,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,MITCHELL,Clear,0.014193332107750362,0.010813967320190753
Thursday,Afternoon,MITCHELL,Not clear,0.01138710758816087,0.005693553794080435
Thursday,Afternoon,MOIRA,Clear,0.007434602532631143,0.0054069836600953766
Thursday,Afternoon,MOIRA,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,MONASH,Clear,0.04663523406832262,0.037173012663155716
Thursday,Afternoon,MONASH,Not clear,0.07401619932304565,0.051241984146723915
Thursday,Afternoon,MOONEE VALLEY,Clear,0.021627934640381506,0.018924442810333817
Thursday,Afternoon,MOONEE VALLEY,Not clear,0.0170806613822413,0.005693553794080435
Thursday,Afternoon,MOORABOOL,Clear,0.008110475490143064,0.006082856617607299
Thursday,Afternoon,MOORABOOL,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,MORELAND,Clear,0.025007299427941117,0.01757269689530997
Thursday,Afternoon,MORELAND,Not clear,0.0341613227644826,0.0341613227644826
Thursday,Afternoon,MORNINGTON PENINSULA,Clear,0.03311777491808418,0.02703491830047688
Thursday,Afternoon,MORNINGTON PENINSULA,Not clear,0.04554843035264348,0.03985487655856304
Thursday,Afternoon,MOUNT ALEXANDER,Clear,0.004731110702583454,0.004055237745071532
Thursday,Afternoon,MOUNT ALEXANDER,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,MOYNE,Clear,0.0054069836600953766,0.0054069836600953766
Thursday,Afternoon,MURRINDINDI,Clear,0.00675872957511922,0.004731110702583454
Thursday,Afternoon,MURRINDINDI,Not clear,0.0170806613822413,0.005693553794080435
Thursday,Afternoon,NILLUMBIK,Clear,0.014193332107750362,0.012165713235214598
Thursday,Afternoon,NILLUMBIK,Not clear,0.005693553794080435,0.0
Thursday,Afternoon,NORTHERN GRAMPIANS,Clear,0.00675872957511922,0.006082856617607299
Thursday,Afternoon,PORT PHILLIP,Clear,0.021627934640381506,0.014193332107750362
Thursday,Afternoon,PORT PHILLIP,Not clear,0.03985487655856304,0.028467768970402173
Thursday,Afternoon,PYRENEES,Clear,0.0013517459150238441,0.0013517459150238441
Thursday,Afternoon,QUEENSCLIFFE,Clear,0.0013517459150238441,0.0006758729575119221
Thursday,Afternoon,QUEENSCLIFFE,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,SHEPPARTON,Clear,0.020952061682869585,0.018248569852821896
Thursday,Afternoon,SHEPPARTON,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,SOUTH GIPPSLAND,Clear,0.008110475490143064,0.008110475490143064
Thursday,Afternoon,SOUTH GIPPSLAND,Not clear,0.028467768970402173,0.028467768970402173
Thursday,Afternoon,SOUTHERN GRAMPIANS,Clear,0.002027618872535766,0.0013517459150238441
Thursday,Afternoon,SOUTHERN GRAMPIANS,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,STONNINGTON,Clear,0.03514539379061994,0.025683172385453038
Thursday,Afternoon,STONNINGTON,Not clear,0.0170806613822413,0.01138710758816087
Thursday,Afternoon,STRATHBOGIE,Clear,0.004731110702583454,0.004731110702583454
Thursday,Afternoon,STRATHBOGIE,Not clear,0.0170806613822413,0.0170806613822413
Thursday,Afternoon,SURF COAST,Clear,0.004055237745071532,0.00337936478755961
Thursday,Afternoon,SURF COAST,Not clear,0.01138710758816087,0.01138710758816087
Thursday,Afternoon,SWAN HILL,Clear,0.004055237745071532,0.0027034918300476883
Thursday,Afternoon,TOWONG,Clear,0.002027618872535766,0.0013517459150238441
Thursday,Afternoon,WANGARATTA,Clear,0.008110475490143064,0.007434602532631143
Thursday,Afternoon,WANGARATTA,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,WARRNAMBOOL,Clear,0.011489840277702675,0.008786348447654985
Thursday,Afternoon,WARRNAMBOOL,Not clear,0.005693553794080435,0.0
Thursday,Afternoon,WELLINGTON,Clear,0.010813967320190753,0.009462221405166909
Thursday,Afternoon,WELLINGTON,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,WEST WIMMERA,Clear,0.0013517459150238441,0.0013517459150238441
Thursday,Afternoon,WHITEHORSE,Clear,0.032441901960572256,0.02703491830047688
Thursday,Afternoon,WHITEHORSE,Not clear,0.02277421517632174,0.02277421517632174
Thursday,Afternoon,WHITTLESEA,Clear,0.051366344770906076,0.044607615195786855
Thursday,Afternoon,WHITTLESEA,Not clear,0.005693553794080435,0.005693553794080435
Thursday,Afternoon,WODONGA,Clear,0.00675872957511922,0.0054069836600953766
Thursday,Afternoon,WYNDHAM,Clear,0.029738410130524574,0.025007299427941117
Thursday,Afternoon,WYNDHAM,Not clear,0.02277421517632174,0.0170806613822413
Thursday,Afternoon,YARRA,Clear,0.03311777491808418,0.02297968055540535
Thursday,Afternoon,YARRA,Not clear,0.0170806613822413,0.0170806613822413
Thursday,Afternoon,YARRA RANGES,Clear,0.037173012663155716,0.031090156045548416
Thursday,Afternoon,YARRA RANGES,Not clear,0.056935537940804345,0.03985487655856304
Thursday,Afternoon,YARRIAMBIACK,Clear,0.002027618872535766,0.002027618872535766
Thursday,Evening,ALPINE,Clear,0.0009917496687043138,0.0009917496687043138
Thursday,Evening,ARARAT,Clear,0.0009917496687043138,0.0004958748343521569
Thursday,Evening,ARARAT,Not clear,0.0058735519172402,0.0058735519172402
Thursday,Evening,BALLARAT,Clear,0.00793399734963451,0.006446372846578039
Thursday,Evening,BALLARAT,Not clear,0.0411148634206814,0.029367759586200998
Thursday,Evening,BANYULE,Clear,0.010413371521395294,0.008925747018338825
Thursday,Evening,BANYULE,Not clear,0.0234942076689608,0.0234942076689608
Thursday,Evening,BASS COAST,Clear,0.0014876245030564707,0.0014876245030564707
Thursday,Evening,BASS COAST,Not clear,0.0058735519172402,0.0058735519172402
Thursday,Evening,BAW BAW,Clear,0.0029752490061129414,0.0024793741717607843
Thursday,Evening,BAW BAW,Not clear,0.0234942076689608,0.017620655751720598
Thursday,Evening,BAYSIDE,Clear,0.005950498012225883,0.003966998674817255
Thursday,Evening,BAYSIDE,Not clear,0.017620655751720598,0.017620655751720598
Thursday,Evening,BENALLA,Clear,0.0009917496687043138,0.0009917496687043138
Thursday,Evening,BENDIGO,Clear,0.011900996024451766,0.00793399734963451
Thursday,Evening,BENDIGO,Not clear,0.0528619672551618,0.0411148634206814
Thursday,Evening,BOROONDARA,Clear,0.010909246355747452,0.00793399734963451
Thursday,Evening,BOROONDARA,Not clear,0.029367759586200998,0.0234942076689608
Thursday,Evening,BRIMBANK,Clear,0.016363869533621178,0.01438037019621255
Thursday,Evening,BRIMBANK,Not clear,0.0234942076689608,0.017620655751720598
Thursday,Evening,CAMPASPE,Clear,0.003471123840465098,0.0029752490061129414
Thursday,Evening,CAMPASPE,Not clear,0.0117471038344804,0.0117471038344804
Thursday,Evening,CARDINIA,Clear,0.007438122515282354,0.006942247680930196
Thursday,Evening,CARDINIA,Not clear,0.0058735519172402,0.0
Thursday,Evening,CASEY,Clear,0.026777241055016474,0.021818492711494903
Thursday,Evening,CASEY,Not clear,0.0822297268413628,0.0822297268413628
Thursday,Evening,CENTRAL GOLDFIELDS,Clear,0.0004958748343521569,0.0004958748343521569
Thursday,Evening,CENTRAL GOLDFIELDS,Not clear,0.0058735519172402,0.0058735519172402
Thursday,Evening,COLAC OTWAY,Clear,0.0019834993374086276,0.0014876245030564707
Thursday,Evening,COLAC OTWAY,Not clear,0.0058735519172402,0.0058735519172402
Thursday,Evening,CORANGAMITE,Clear,0.0019834993374086276,0.0019834993374086276
Thursday,Evening,DANDENONG,Clear,0.016859744367973332,0.01586799469926902
Thursday,Evening,DANDENONG,Not clear,0.0469884153379216,0.0411148634206814
Thursday,Evening,DAREBIN,Clear,0.011900996024451766,0.009917496687043137
Thursday,Evening,DAREBIN,Not clear,0.0469884153379216,0.0411148634206814
Thursday,Evening,EAST GIPPSLAND,Clear,0.0024793741717607843,0.0024793741717607843
Thursday,Evening,EAST GIPPSLAND,Not clear,0.0117471038344804,0.0117471038344804
Thursday,Evening,FRANKSTON,Clear,0.007438122515282354,0.006446372846578039
Thursday,Evening,FRANKSTON,Not clear,0.0646090710896422,0.058735519172401995
Thursday,Evening,GANNAWARRA,Clear,0.0004958748343521569,0.0004958748343521569
Thursday,Evening,GANNAWARRA,Not clear,0.0058735519172402,0.0058735519172402
Thursday,Evening,GEELONG,Clear,0.02380199204890353,0.021322617877142746
Thursday,Evening,GEELONG,Not clear,0.035241311503441196,0.029367759586200998
Thursday,Evening,GLEN EIRA,Clear,0.012396870858803921,0.010413371521395294
Thursday,Evening,GLEN EIRA,Not clear,0.017620655751720598,0.0058735519172402
